Group,Code,Name,Year,Disease,Disease_description,Denominator,Incidence_rate
COUNTRIES,BGD,Bangladesh,2021,TB,Tuberculosis,"per 100,000 population",10.92
COUNTRIES,BGD,Bangladesh,2021,HEPB,Hepatitis B,"per 1,000,000 population",11.25
COUNTRIES,BGD,Bangladesh,2022,MEASLES,Measles,"per 1,000 live births",10.65
COUNTRIES,BGD,Bangladesh,2022,POLIO,Poliomyelitis,"per 100,000 population",0.09
COUNTRIES,BGD,Bangladesh,2022,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",
COUNTRIES,BGD,Bangladesh,2022,DIPHTHERIA,Diphtheria,"per 1,000 live births",13.64
COUNTRIES,BGD,Bangladesh,2022,TB,Tuberculosis,"per 100,000 population",1.5
COUNTRIES,BGD,Bangladesh,2022,HEPB,Hepatitis B,"per 1,000,000 population",4.01
COUNTRIES,BGD,Bangladesh,2023,MEASLES,Measles,"per 100,000 population",7.31
COUNTRIES,BGD,Bangladesh,2023,POLIO,Poliomyelitis,"per 1,000,000 population",0.0
COUNTRIES,BGD,Bangladesh,2023,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",1.92
COUNTRIES,BGD,Bangladesh,2023,DIPHTHERIA,Diphtheria,"per 100,000 population",14.22
COUNTRIES,BGD,Bangladesh,2023,TB,Tuberculosis,"per 100,000 population",4.09
COUNTRIES,BGD,Bangladesh,2023,HEPB,Hepatitis B,"per 100,000 population",0.0
COUNTRIES,GBR,United Kingdom,2010,MEASLES,Measles,"per 1,000,000 population",0.0
COUNTRIES,GBR,United Kingdom,2010,POLIO,Poliomyelitis,"per 100,000 population",29.84
COUNTRIES,GBR,United Kingdom,2010,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",18.14
COUNTRIES,GBR,United Kingdom,2010,DIPHTHERIA,Diphtheria,"per 100,000 population",13.74
COUNTRIES,GBR,United Kingdom,2010,TB,Tuberculosis,"per 1,000 live births",5.95
COUNTRIES,GBR,United Kingdom,2010,HEPB,Hepatitis B,"per 1,000 live births",19.44
COUNTRIES,GBR,United Kingdom,2011,MEASLES,Measles,"per 100,000 population",12.99
COUNTRIES,GBR,United Kingdom,2011,POLIO,Poliomyelitis,"per 1,000 live births",14.82
COUNTRIES,GBR,United Kingdom,2011,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",13.7
COUNTRIES,GBR,United Kingdom,2011,DIPHTHERIA,Diphtheria,"per 1,000 live births",8.62
COUNTRIES,GBR,United Kingdom,2011,TB,Tuberculosis,"per 1,000,000 population",6.24
COUNTRIES,GBR,United Kingdom,2011,HEPB,Hepatitis B,"per 1,000,000 population",7.5
COUNTRIES,GBR,United Kingdom,2012,MEASLES,Measles,"per 1,000 live births",14.55
COUNTRIES,GBR,United Kingdom,2012,POLIO,Poliomyelitis,"per 100,000 population",3.01
COUNTRIES,GBR,United Kingdom,2012,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",8.67
COUNTRIES,GBR,United Kingdom,2012,DIPHTHERIA,Diphtheria,"per 1,000,000 population",7.18
COUNTRIES,GBR,United Kingdom,2012,TB,Tuberculosis,"per 100,000 population",6.68
COUNTRIES,GBR,United Kingdom,2012,HEPB,Hepatitis B,"per 1,000 live births",0.0
COUNTRIES,GBR,United Kingdom,2013,MEASLES,Measles,"per 100,000 population",16.5
COUNTRIES,GBR,United Kingdom,2013,POLIO,Poliomyelitis,"per 1,000,000 population",20.65
COUNTRIES,GBR,United Kingdom,2013,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",8.91
COUNTRIES,GBR,United Kingdom,2013,DIPHTHERIA,Diphtheria,"per 1,000,000 population",17.44
COUNTRIES,GBR,United Kingdom,2013,TB,Tuberculosis,"per 100,000 population",5.01
COUNTRIES,GBR,United Kingdom,2013,HEPB,Hepatitis B,"per 1,000,000 population",12.43
COUNTRIES,GBR,United Kingdom,2014,MEASLES,Measles,"per 1,000 live births",17.71
COUNTRIES,GBR,United Kingdom,2014,POLIO,Poliomyelitis,"per 100,000 population",20.57
COUNTRIES,GBR,United Kingdom,2014,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",15.5
COUNTRIES,GBR,United Kingdom,2014,DIPHTHERIA,Diphtheria,"per 1,000 live births",12.85
COUNTRIES,GBR,United Kingdom,2014,TB,Tuberculosis,"per 1,000,000 population",34.82
COUNTRIES,GBR,United Kingdom,2014,HEPB,Hepatitis B,"per 1,000 live births",6.49
COUNTRIES,GBR,United Kingdom,2015,MEASLES,Measles,"per 1,000,000 population",31.34
COUNTRIES,GBR,United Kingdom,2015,POLIO,Poliomyelitis,"per 100,000 population",10.65
COUNTRIES,GBR,United Kingdom,2015,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",17.87
COUNTRIES,GBR,United Kingdom,2015,DIPHTHERIA,Diphtheria,"per 1,000,000 population",0.16
COUNTRIES,GBR,United Kingdom,2015,TB,Tuberculosis,"per 1,000,000 population",8.96
COUNTRIES,GBR,United Kingdom,2015,HEPB,Hepatitis B,"per 1,000,000 population",0.0
COUNTRIES,GBR,United Kingdom,2016,MEASLES,Measles,"per 100,000 population",16.12
COUNTRIES,GBR,United Kingdom,2016,POLIO,Poliomyelitis,"per 1,000,000 population",29.13
COUNTRIES,GBR,United Kingdom,2016,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",11.24
COUNTRIES,GBR,United Kingdom,2016,DIPHTHERIA,Diphtheria,"per 1,000,000 population",21.3
COUNTRIES,GBR,United Kingdom,2016,TB,Tuberculosis,"per 1,000 live births",16.51
COUNTRIES,GBR,United Kingdom,2016,HEPB,Hepatitis B,"per 100,000 population",11.0
COUNTRIES,GBR,United Kingdom,2017,MEASLES,Measles,"per 100,000 population",0.99
COUNTRIES,GBR,United Kingdom,2017,POLIO,Poliomyelitis,"per 1,000 live births",10.27
COUNTRIES,GBR,United Kingdom,2017,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",0.0
COUNTRIES,GBR,United Kingdom,2017,DIPHTHERIA,Diphtheria,"per 1,000,000 population",7.02
COUNTRIES,GBR,United Kingdom,2017,TB,Tuberculosis,"per 1,000,000 population",0.89
COUNTRIES,GBR,United Kingdom,2017,HEPB,Hepatitis B,"per 100,000 population",4.07
COUNTRIES,GBR,United Kingdom,2018,MEASLES,Measles,"per 1,000 live births",6.87
COUNTRIES,GBR,United Kingdom,2018,POLIO,Poliomyelitis,"per 1,000 live births",9.22
COUNTRIES,GBR,United Kingdom,2018,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",0.87
COUNTRIES,GBR,United Kingdom,2018,DIPHTHERIA,Diphtheria,"per 100,000 population",14.26
COUNTRIES,GBR,United Kingdom,2018,TB,Tuberculosis,"per 1,000,000 population",5.5
COUNTRIES,GBR,United Kingdom,2018,HEPB,Hepatitis B,"per 1,000 live births",13.7
COUNTRIES,GBR,United Kingdom,2019,MEASLES,Measles,"per 1,000,000 population",27.65
COUNTRIES,GBR,United Kingdom,2019,POLIO,Poliomyelitis,"per 100,000 population",16.38
COUNTRIES,GBR,United Kingdom,2019,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",15.79
COUNTRIES,GBR,United Kingdom,2019,DIPHTHERIA,Diphtheria,"per 1,000,000 population",14.24
COUNTRIES,GBR,United Kingdom,2019,TB,Tuberculosis,"per 1,000,000 population",12.02
COUNTRIES,GBR,United Kingdom,2019,HEPB,Hepatitis B,"per 1,000,000 population",25.71
COUNTRIES,GBR,United Kingdom,2020,MEASLES,Measles,"per 1,000,000 population",0.08
COUNTRIES,GBR,United Kingdom,2020,POLIO,Poliomyelitis,"per 1,000 live births",16.56
COUNTRIES,GBR,United Kingdom,2020,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",12.68
COUNTRIES,GBR,United Kingdom,2020,DIPHTHERIA,Diphtheria,"per 100,000 population",9.19
COUNTRIES,GBR,United Kingdom,2020,TB,Tuberculosis,"per 1,000 live births",8.23
COUNTRIES,GBR,United Kingdom,2020,HEPB,Hepatitis B,"per 100,000 population",9.22
COUNTRIES,GBR,United Kingdom,2021,MEASLES,Measles,"per 1,000,000 population",9.71
COUNTRIES,GBR,United Kingdom,2021,POLIO,Poliomyelitis,"per 1,000 live births",14.29
COUNTRIES,GBR,United Kingdom,2021,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",2.38
COUNTRIES,GBR,United Kingdom,2021,DIPHTHERIA,Diphtheria,"per 100,000 population",70.88
COUNTRIES,GBR,United Kingdom,2021,TB,Tuberculosis,"per 1,000,000 population",10.92
COUNTRIES,GBR,United Kingdom,2021,HEPB,Hepatitis B,"per 1,000 live births",8.06
COUNTRIES,GBR,United Kingdom,2022,MEASLES,Measles,"per 1,000,000 population",17.97
COUNTRIES,GBR,United Kingdom,2022,POLIO,Poliomyelitis,"per 100,000 population",3.36
COUNTRIES,GBR,United Kingdom,2022,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",24.0
COUNTRIES,GBR,United Kingdom,2022,DIPHTHERIA,Diphtheria,"per 1,000 live births",7.12
COUNTRIES,GBR,United Kingdom,2022,TB,Tuberculosis,"per 1,000 live births",9.14
COUNTRIES,GBR,United Kingdom,2022,HEPB,Hepatitis B,"per 1,000 live births",0.94
COUNTRIES,GBR,United Kingdom,2023,MEASLES,Measles,"per 100,000 population",6.81
COUNTRIES,GBR,United Kingdom,2023,POLIO,Poliomyelitis,"per 1,000 live births",14.23
COUNTRIES,GBR,United Kingdom,2023,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",9.96
COUNTRIES,GBR,United Kingdom,2023,DIPHTHERIA,Diphtheria,"per 1,000,000 population",6.2
COUNTRIES,GBR,United Kingdom,2023,TB,Tuberculosis,"per 1,000 live births",14.27
COUNTRIES,GBR,United Kingdom,2023,HEPB,Hepatitis B,"per 1,000 live births",8.52
COUNTRIES,DEU,Germany,2010,MEASLES,Measles,"per 1,000,000 population",47.71
COUNTRIES,DEU,Germany,2010,POLIO,Poliomyelitis,"per 1,000,000 population",
COUNTRIES,DEU,Germany,2010,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",29.97
COUNTRIES,DEU,Germany,2010,DIPHTHERIA,Diphtheria,"per 1,000,000 population",45.18
COUNTRIES,DEU,Germany,2010,TB,Tuberculosis,"per 100,000 population",64.94
COUNTRIES,DEU,Germany,2010,HEPB,Hepatitis B,"per 1,000,000 population",41.1
COUNTRIES,DEU,Germany,2011,MEASLES,Measles,"per 1,000 live births",40.54
COUNTRIES,DEU,Germany,2011,POLIO,Poliomyelitis,"per 1,000 live births",53.82
COUNTRIES,DEU,Germany,2011,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",39.06
COUNTRIES,DEU,Germany,2011,DIPHTHERIA,Diphtheria,"per 1,000 live births",54.75
COUNTRIES,DEU,Germany,2011,TB,Tuberculosis,"per 1,000,000 population",41.88
COUNTRIES,DEU,Germany,2011,HEPB,Hepatitis B,"per 100,000 population",40.15
COUNTRIES,DEU,Germany,2012,MEASLES,Measles,"per 1,000,000 population",41.72
COUNTRIES,DEU,Germany,2012,POLIO,Poliomyelitis,"per 100,000 population",43.58
COUNTRIES,DEU,Germany,2012,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",45.08
COUNTRIES,DEU,Germany,2012,DIPHTHERIA,Diphtheria,"per 1,000,000 population",28.31
COUNTRIES,DEU,Germany,2012,TB,Tuberculosis,"per 1,000,000 population",50.12
COUNTRIES,DEU,Germany,2012,HEPB,Hepatitis B,"per 1,000 live births",113.11
COUNTRIES,DEU,Germany,2013,MEASLES,Measles,"per 100,000 population",51.22
COUNTRIES,DEU,Germany,2013,POLIO,Poliomyelitis,"per 100,000 population",55.91
COUNTRIES,DEU,Germany,2013,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",54.26
COUNTRIES,DEU,Germany,2013,DIPHTHERIA,Diphtheria,"per 100,000 population",49.6
COUNTRIES,DEU,Germany,2013,TB,Tuberculosis,"per 1,000,000 population",48.16
COUNTRIES,DEU,Germany,2013,HEPB,Hepatitis B,"per 1,000,000 population",43.1
COUNTRIES,DEU,Germany,2014,MEASLES,Measles,"per 100,000 population",49.81
COUNTRIES,DEU,Germany,2014,POLIO,Poliomyelitis,"per 1,000 live births",207.96
COUNTRIES,DEU,Germany,2014,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",45.07
COUNTRIES,DEU,Germany,2014,DIPHTHERIA,Diphtheria,"per 1,000,000 population",
COUNTRIES,DEU,Germany,2014,TB,Tuberculosis,"per 1,000,000 population",45.4
COUNTRIES,DEU,Germany,2014,HEPB,Hepatitis B,"per 1,000,000 population",46.6
COUNTRIES,DEU,Germany,2015,MEASLES,Measles,"per 1,000,000 population",48.31
COUNTRIES,DEU,Germany,2015,POLIO,Poliomyelitis,"per 1,000,000 population",193.18
COUNTRIES,DEU,Germany,2015,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",47.77
COUNTRIES,DEU,Germany,2015,DIPHTHERIA,Diphtheria,"per 1,000 live births",52.71
COUNTRIES,DEU,Germany,2015,TB,Tuberculosis,"per 1,000,000 population",47.42
COUNTRIES,DEU,Germany,2015,HEPB,Hepatitis B,"per 1,000 live births",44.92
COUNTRIES,DEU,Germany,2016,MEASLES,Measles,"per 100,000 population",46.12
COUNTRIES,DEU,Germany,2016,POLIO,Poliomyelitis,"per 100,000 population",43.65
COUNTRIES,DEU,Germany,2016,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",22.64
COUNTRIES,DEU,Germany,2016,DIPHTHERIA,Diphtheria,"per 1,000 live births",59.39
COUNTRIES,DEU,Germany,2016,TB,Tuberculosis,"per 100,000 population",57.91
COUNTRIES,DEU,Germany,2016,HEPB,Hepatitis B,"per 100,000 population",48.66
COUNTRIES,DEU,Germany,2017,MEASLES,Measles,"per 1,000 live births",37.39
COUNTRIES,DEU,Germany,2017,POLIO,Poliomyelitis,"per 1,000,000 population",256.55
COUNTRIES,DEU,Germany,2017,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",39.12
COUNTRIES,DEU,Germany,2017,DIPHTHERIA,Diphtheria,"per 1,000 live births",34.61
COUNTRIES,DEU,Germany,2017,TB,Tuberculosis,"per 1,000 live births",51.29
COUNTRIES,DEU,Germany,2017,HEPB,Hepatitis B,"per 1,000 live births",56.59
COUNTRIES,DEU,Germany,2018,MEASLES,Measles,"per 100,000 population",47.6
COUNTRIES,DEU,Germany,2018,POLIO,Poliomyelitis,"per 1,000 live births",23.02
COUNTRIES,DEU,Germany,2018,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",48.48
COUNTRIES,DEU,Germany,2018,DIPHTHERIA,Diphtheria,"per 100,000 population",235.57
COUNTRIES,DEU,Germany,2018,TB,Tuberculosis,"per 1,000 live births",37.51
COUNTRIES,DEU,Germany,2018,HEPB,Hepatitis B,"per 1,000 live births",35.5
COUNTRIES,DEU,Germany,2019,MEASLES,Measles,"per 1,000 live births",49.86
COUNTRIES,DEU,Germany,2019,POLIO,Poliomyelitis,"per 1,000 live births",31.04
COUNTRIES,DEU,Germany,2019,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",67.83
COUNTRIES,DEU,Germany,2019,DIPHTHERIA,Diphtheria,"per 100,000 population",48.03
COUNTRIES,DEU,Germany,2019,TB,Tuberculosis,"per 1,000 live births",33.69
COUNTRIES,DEU,Germany,2019,HEPB,Hepatitis B,"per 1,000 live births",43.91
COUNTRIES,DEU,Germany,2020,MEASLES,Measles,"per 1,000 live births",52.44
COUNTRIES,DEU,Germany,2020,POLIO,Poliomyelitis,"per 1,000 live births",45.87
COUNTRIES,DEU,Germany,2020,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",40.88
COUNTRIES,DEU,Germany,2020,DIPHTHERIA,Diphtheria,"per 1,000 live births",51.63
COUNTRIES,DEU,Germany,2020,TB,Tuberculosis,"per 1,000 live births",62.57
COUNTRIES,DEU,Germany,2020,HEPB,Hepatitis B,"per 1,000,000 population",39.78
COUNTRIES,DEU,Germany,2021,MEASLES,Measles,"per 1,000 live births",43.06
COUNTRIES,DEU,Germany,2021,POLIO,Poliomyelitis,"per 1,000,000 population",54.81
COUNTRIES,DEU,Germany,2021,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",43.3
COUNTRIES,DEU,Germany,2021,DIPHTHERIA,Diphtheria,"per 100,000 population",46.4
COUNTRIES,DEU,Germany,2021,TB,Tuberculosis,"per 100,000 population",37.94
COUNTRIES,DEU,Germany,2021,HEPB,Hepatitis B,"per 1,000,000 population",50.29
COUNTRIES,DEU,Germany,2022,MEASLES,Measles,"per 100,000 population",39.3
COUNTRIES,DEU,Germany,2022,POLIO,Poliomyelitis,"per 1,000,000 population",26.84
COUNTRIES,DEU,Germany,2022,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",267.53
COUNTRIES,DEU,Germany,2022,DIPHTHERIA,Diphtheria,"per 1,000 live births",24.64
COUNTRIES,DEU,Germany,2022,TB,Tuberculosis,"per 1,000,000 population",36.74
COUNTRIES,DEU,Germany,2022,HEPB,Hepatitis B,"per 100,000 population",50.88
COUNTRIES,DEU,Germany,2023,MEASLES,Measles,"per 100,000 population",60.9
COUNTRIES,DEU,Germany,2023,POLIO,Poliomyelitis,"per 1,000 live births",98.35
COUNTRIES,DEU,Germany,2023,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",30.29
COUNTRIES,DEU,Germany,2023,DIPHTHERIA,Diphtheria,"per 1,000,000 population",38.25
COUNTRIES,DEU,Germany,2023,TB,Tuberculosis,"per 100,000 population",56.72
COUNTRIES,DEU,Germany,2023,HEPB,Hepatitis B,"per 1,000 live births",43.92
COUNTRIES,CHN,China,2010,MEASLES,Measles,"per 1,000 live births",37.36
COUNTRIES,CHN,China,2010,POLIO,Poliomyelitis,"per 100,000 population",30.12
COUNTRIES,CHN,China,2010,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",28.06
COUNTRIES,CHN,China,2010,DIPHTHERIA,Diphtheria,"per 1,000 live births",35.31
COUNTRIES,CHN,China,2010,TB,Tuberculosis,"per 1,000 live births",43.75
COUNTRIES,CHN,China,2010,HEPB,Hepatitis B,"per 1,000 live births",46.33
COUNTRIES,CHN,China,2011,MEASLES,Measles,"per 1,000 live births",37.15
COUNTRIES,CHN,China,2011,POLIO,Poliomyelitis,"per 1,000 live births",37.71
COUNTRIES,CHN,China,2011,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",19.14
COUNTRIES,CHN,China,2011,DIPHTHERIA,Diphtheria,"per 100,000 population",32.2
COUNTRIES,CHN,China,2011,TB,Tuberculosis,"per 1,000 live births",37.94
COUNTRIES,CHN,China,2011,HEPB,Hepatitis B,"per 1,000 live births",33.06
COUNTRIES,CHN,China,2012,MEASLES,Measles,"per 100,000 population",29.22
COUNTRIES,CHN,China,2012,POLIO,Poliomyelitis,"per 100,000 population",14.15
COUNTRIES,CHN,China,2012,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",26.3
COUNTRIES,CHN,China,2012,DIPHTHERIA,Diphtheria,"per 100,000 population",22.08
COUNTRIES,CHN,China,2012,TB,Tuberculosis,"per 100,000 population",28.56
COUNTRIES,CHN,China,2012,HEPB,Hepatitis B,"per 1,000 live births",35.3
COUNTRIES,CHN,China,2013,MEASLES,Measles,"per 100,000 population",34.23
COUNTRIES,CHN,China,2013,POLIO,Poliomyelitis,"per 100,000 population",16.4
COUNTRIES,CHN,China,2013,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",29.11
COUNTRIES,CHN,China,2013,DIPHTHERIA,Diphtheria,"per 1,000,000 population",35.35
COUNTRIES,CHN,China,2013,TB,Tuberculosis,"per 1,000,000 population",30.61
COUNTRIES,CHN,China,2013,HEPB,Hepatitis B,"per 1,000,000 population",15.67
COUNTRIES,CHN,China,2014,MEASLES,Measles,"per 100,000 population",17.17
COUNTRIES,CHN,China,2014,POLIO,Poliomyelitis,"per 100,000 population",30.74
COUNTRIES,CHN,China,2014,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",16.91
COUNTRIES,CHN,China,2014,DIPHTHERIA,Diphtheria,"per 1,000,000 population",33.4
COUNTRIES,CHN,China,2014,TB,Tuberculosis,"per 1,000 live births",103.58
COUNTRIES,CHN,China,2014,HEPB,Hepatitis B,"per 100,000 population",25.4
COUNTRIES,CHN,China,2015,MEASLES,Measles,"per 1,000,000 population",81.91
COUNTRIES,CHN,China,2015,POLIO,Poliomyelitis,"per 1,000,000 population",15.66
COUNTRIES,CHN,China,2015,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",15.04
COUNTRIES,CHN,China,2015,DIPHTHERIA,Diphtheria,"per 1,000 live births",33.19
COUNTRIES,CHN,China,2015,TB,Tuberculosis,"per 100,000 population",24.9
COUNTRIES,CHN,China,2015,HEPB,Hepatitis B,"per 100,000 population",21.21
COUNTRIES,CHN,China,2016,MEASLES,Measles,"per 100,000 population",28.36
COUNTRIES,CHN,China,2016,POLIO,Poliomyelitis,"per 1,000 live births",25.76
COUNTRIES,CHN,China,2016,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",32.09
COUNTRIES,CHN,China,2016,DIPHTHERIA,Diphtheria,"per 100,000 population",38.31
COUNTRIES,CHN,China,2016,TB,Tuberculosis,"per 1,000,000 population",19.59
COUNTRIES,CHN,China,2016,HEPB,Hepatitis B,"per 100,000 population",25.25
COUNTRIES,CHN,China,2017,MEASLES,Measles,"per 1,000,000 population",31.09
COUNTRIES,CHN,China,2017,POLIO,Poliomyelitis,"per 1,000,000 population",13.35
COUNTRIES,CHN,China,2017,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",20.44
COUNTRIES,CHN,China,2017,DIPHTHERIA,Diphtheria,"per 1,000 live births",11.47
COUNTRIES,CHN,China,2017,TB,Tuberculosis,"per 1,000 live births",30.7
COUNTRIES,CHN,China,2017,HEPB,Hepatitis B,"per 1,000,000 population",
COUNTRIES,CHN,China,2018,MEASLES,Measles,"per 100,000 population",30.41
COUNTRIES,CHN,China,2018,POLIO,Poliomyelitis,"per 1,000,000 population",28.97
COUNTRIES,CHN,China,2018,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",23.22
COUNTRIES,CHN,China,2018,DIPHTHERIA,Diphtheria,"per 1,000 live births",18.78
COUNTRIES,CHN,China,2018,TB,Tuberculosis,"per 1,000,000 population",19.94
COUNTRIES,CHN,China,2018,HEPB,Hepatitis B,"per 1,000 live births",29.0
COUNTRIES,CHN,China,2019,MEASLES,Measles,"per 1,000,000 population",26.57
COUNTRIES,CHN,China,2019,POLIO,Poliomyelitis,"per 100,000 population",23.76
COUNTRIES,CHN,China,2019,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",19.97
COUNTRIES,CHN,China,2019,DIPHTHERIA,Diphtheria,"per 100,000 population",30.6
COUNTRIES,CHN,China,2019,TB,Tuberculosis,"per 100,000 population",28.95
COUNTRIES,CHN,China,2019,HEPB,Hepatitis B,"per 1,000,000 population",27.33
COUNTRIES,CHN,China,2020,MEASLES,Measles,"per 100,000 population",39.97
COUNTRIES,CHN,China,2020,POLIO,Poliomyelitis,"per 1,000 live births",29.76
COUNTRIES,CHN,China,2020,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",30.64
COUNTRIES,CHN,China,2020,DIPHTHERIA,Diphtheria,"per 1,000,000 population",88.53
COUNTRIES,CHN,China,2020,TB,Tuberculosis,"per 1,000 live births",17.88
COUNTRIES,CHN,China,2020,HEPB,Hepatitis B,"per 1,000,000 population",70.25
COUNTRIES,CHN,China,2021,MEASLES,Measles,"per 1,000 live births",28.32
COUNTRIES,CHN,China,2021,POLIO,Poliomyelitis,"per 100,000 population",26.96
COUNTRIES,CHN,China,2021,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",39.57
COUNTRIES,CHN,China,2021,DIPHTHERIA,Diphtheria,"per 100,000 population",17.34
COUNTRIES,CHN,China,2021,TB,Tuberculosis,"per 1,000 live births",31.83
COUNTRIES,CHN,China,2021,HEPB,Hepatitis B,"per 100,000 population",35.09
COUNTRIES,CHN,China,2022,MEASLES,Measles,"per 100,000 population",27.79
COUNTRIES,CHN,China,2022,POLIO,Poliomyelitis,"per 1,000,000 population",24.68
COUNTRIES,CHN,China,2022,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",28.64
COUNTRIES,CHN,China,2022,DIPHTHERIA,Diphtheria,"per 1,000 live births",33.06
COUNTRIES,CHN,China,2022,TB,Tuberculosis,"per 1,000 live births",15.12
COUNTRIES,CHN,China,2022,HEPB,Hepatitis B,"per 1,000,000 population",16.17
COUNTRIES,CHN,China,2023,MEASLES,Measles,"per 1,000,000 population",28.16
COUNTRIES,CHN,China,2023,POLIO,Poliomyelitis,"per 1,000 live births",22.83
COUNTRIES,CHN,China,2023,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",22.28
COUNTRIES,CHN,China,2023,DIPHTHERIA,Diphtheria,"per 1,000,000 population",32.26
COUNTRIES,CHN,China,2023,TB,Tuberculosis,"per 100,000 population",3.71
COUNTRIES,CHN,China,2023,HEPB,Hepatitis B,"per 100,000 population",45.59
COUNTRIES,ZAF,South Africa,2010,MEASLES,Measles,"per 1,000,000 population",124.24
COUNTRIES,ZAF,South Africa,2010,POLIO,Poliomyelitis,"per 1,000 live births",44.27
COUNTRIES,ZAF,South Africa,2010,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",33.74
COUNTRIES,ZAF,South Africa,2010,DIPHTHERIA,Diphtheria,"per 1,000,000 population",32.95
COUNTRIES,ZAF,South Africa,2010,TB,Tuberculosis,"per 1,000,000 population",45.74
COUNTRIES,ZAF,South Africa,2010,HEPB,Hepatitis B,"per 100,000 population",18.55
COUNTRIES,ZAF,South Africa,2011,MEASLES,Measles,"per 1,000 live births",115.64
COUNTRIES,ZAF,South Africa,2011,POLIO,Poliomyelitis,"per 1,000,000 population",24.95
COUNTRIES,ZAF,South Africa,2011,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",43.04
COUNTRIES,ZAF,South Africa,2011,DIPHTHERIA,Diphtheria,"per 1,000 live births",40.9
COUNTRIES,ZAF,South Africa,2011,TB,Tuberculosis,"per 100,000 population",39.62
COUNTRIES,ZAF,South Africa,2011,HEPB,Hepatitis B,"per 1,000 live births",44.24
COUNTRIES,ZAF,South Africa,2012,MEASLES,Measles,"per 1,000 live births",17.2
COUNTRIES,ZAF,South Africa,2012,POLIO,Poliomyelitis,"per 1,000 live births",
COUNTRIES,ZAF,South Africa,2012,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",31.39
COUNTRIES,ZAF,South Africa,2012,DIPHTHERIA,Diphtheria,"per 1,000 live births",30.43
COUNTRIES,ZAF,South Africa,2012,TB,Tuberculosis,"per 1,000 live births",39.09
COUNTRIES,ZAF,South Africa,2012,HEPB,Hepatitis B,"per 1,000,000 population",142.8
COUNTRIES,ZAF,South Africa,2013,MEASLES,Measles,"per 1,000 live births",20.04
COUNTRIES,ZAF,South Africa,2013,POLIO,Poliomyelitis,"per 1,000 live births",39.58
COUNTRIES,ZAF,South Africa,2013,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",35.85
COUNTRIES,ZAF,South Africa,2013,DIPHTHERIA,Diphtheria,"per 100,000 population",27.0
COUNTRIES,ZAF,South Africa,2013,TB,Tuberculosis,"per 1,000,000 population",39.88
COUNTRIES,ZAF,South Africa,2013,HEPB,Hepatitis B,"per 100,000 population",30.7
