ISO_3_Code,Country_Name,Who_Region,Year,Description,Intro
BGD,Bangladesh,SEARO,2022,Bacille Calmette-Guerin (Tuberculosis),Yes
BGD,Bangladesh,SEARO,2023,Bacille Calmette-Guerin (Tuberculosis),Yes
BGD,Bangladesh,SEARO,2010,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2011,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2012,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2013,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2014,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2015,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2016,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2017,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2018,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2019,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2020,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2021,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2022,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2023,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
BGD,Bangladesh,SEARO,2010,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2011,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2012,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2013,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2014,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2015,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2016,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2017,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2018,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2019,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2020,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2021,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2022,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2023,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
BGD,Bangladesh,SEARO,2010,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2011,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2012,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2013,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2014,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2015,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2016,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2017,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2018,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2019,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2020,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2021,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2022,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2023,Measles-containing vaccine - 1st dose,Yes
BGD,Bangladesh,SEARO,2010,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2011,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2012,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2013,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2014,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2015,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2016,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2017,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2018,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2019,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2020,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2021,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2022,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2023,Measles-containing vaccine - 2nd dose (booster),Yes
BGD,Bangladesh,SEARO,2010,Polio - 3rd dose,No
BGD,Bangladesh,SEARO,2011,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2012,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2013,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2014,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2015,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2016,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2017,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2018,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2019,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2020,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2021,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2022,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2023,Polio - 3rd dose,Yes
BGD,Bangladesh,SEARO,2010,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2011,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2012,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2013,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2014,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2015,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2016,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2017,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2018,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2019,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2020,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2021,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2022,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2023,Hepatitis B - 3rd dose,Yes
BGD,Bangladesh,SEARO,2010,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2011,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2012,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2013,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2014,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2015,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2016,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2017,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2018,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2019,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2020,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2021,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2022,Pneumococcal conjugate vaccine - 3rd dose,Yes
BGD,Bangladesh,SEARO,2023,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2010,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2011,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2012,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2013,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2014,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2015,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2016,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2017,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2018,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2019,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2020,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2021,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2022,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2023,Bacille Calmette-Guerin (Tuberculosis),Yes
GBR,United Kingdom,EURO,2010,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2011,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2012,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2013,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2014,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2015,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2016,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2017,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2018,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2019,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2020,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2021,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2022,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2023,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
GBR,United Kingdom,EURO,2010,Diphtheria/Tetanus/Pertussis - 3rd dose,No
GBR,United Kingdom,EURO,2011,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2012,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2013,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2014,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2015,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2016,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2017,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2018,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2019,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2020,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2021,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2022,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2023,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
GBR,United Kingdom,EURO,2010,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2011,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2012,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2013,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2014,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2015,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2016,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2017,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2018,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2019,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2020,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2021,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2022,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2023,Measles-containing vaccine - 1st dose,Yes
GBR,United Kingdom,EURO,2010,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2011,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2012,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2013,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2014,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2015,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2016,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2017,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2018,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2019,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2020,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2021,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2022,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2023,Measles-containing vaccine - 2nd dose (booster),Yes
GBR,United Kingdom,EURO,2010,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2011,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2012,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2013,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2014,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2015,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2016,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2017,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2018,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2019,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2020,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2021,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2022,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2023,Polio - 3rd dose,Yes
GBR,United Kingdom,EURO,2010,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2011,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2012,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2013,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2014,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2015,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2016,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2017,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2018,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2019,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2020,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2021,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2022,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2023,Hepatitis B - 3rd dose,Yes
GBR,United Kingdom,EURO,2010,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2011,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2012,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2013,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2014,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2015,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2016,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2017,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2018,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2019,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2020,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2021,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2022,Pneumococcal conjugate vaccine - 3rd dose,Yes
GBR,United Kingdom,EURO,2023,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2010,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2011,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2012,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2013,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2014,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2015,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2016,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2017,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2018,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2019,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2020,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2021,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2022,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2023,Bacille Calmette-Guerin (Tuberculosis),Yes
DEU,Germany,EURO,2010,Diphtheria/Tetanus/Pertussis - 1st dose,No
DEU,Germany,EURO,2011,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2012,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2013,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2014,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2015,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2016,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2017,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2018,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2019,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2020,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2021,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2022,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2023,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
DEU,Germany,EURO,2010,Diphtheria/Tetanus/Pertussis - 3rd dose,No
DEU,Germany,EURO,2011,Diphtheria/Tetanus/Pertussis - 3rd dose,No
DEU,Germany,EURO,2012,Diphtheria/Tetanus/Pertussis - 3rd dose,No
DEU,Germany,EURO,2013,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
DEU,Germany,EURO,2014,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
DEU,Germany,EURO,2015,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
DEU,Germany,EURO,2016,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
DEU,Germany,EURO,2017,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
DEU,Germany,EURO,2018,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
DEU,Germany,EURO,2019,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
DEU,Germany,EURO,2020,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
DEU,Germany,EURO,2021,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
DEU,Germany,EURO,2022,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
DEU,Germany,EURO,2023,Diphtheria/Tetanus/Pertussis - 3rd dose,Yes
DEU,Germany,EURO,2010,Measles-containing vaccine - 1st dose,No
DEU,Germany,EURO,2011,Measles-containing vaccine - 1st dose,No
DEU,Germany,EURO,2012,Measles-containing vaccine - 1st dose,No
DEU,Germany,EURO,2013,Measles-containing vaccine - 1st dose,Yes
DEU,Germany,EURO,2014,Measles-containing vaccine - 1st dose,Yes
DEU,Germany,EURO,2015,Measles-containing vaccine - 1st dose,Yes
DEU,Germany,EURO,2016,Measles-containing vaccine - 1st dose,Yes
DEU,Germany,EURO,2017,Measles-containing vaccine - 1st dose,Yes
DEU,Germany,EURO,2018,Measles-containing vaccine - 1st dose,Yes
DEU,Germany,EURO,2019,Measles-containing vaccine - 1st dose,Yes
DEU,Germany,EURO,2020,Measles-containing vaccine - 1st dose,Yes
DEU,Germany,EURO,2021,Measles-containing vaccine - 1st dose,Yes
DEU,Germany,EURO,2022,Measles-containing vaccine - 1st dose,Yes
DEU,Germany,EURO,2023,Measles-containing vaccine - 1st dose,Yes
DEU,Germany,EURO,2010,Measles-containing vaccine - 2nd dose (booster),No
DEU,Germany,EURO,2011,Measles-containing vaccine - 2nd dose (booster),No
DEU,Germany,EURO,2012,Measles-containing vaccine - 2nd dose (booster),No
DEU,Germany,EURO,2013,Measles-containing vaccine - 2nd dose (booster),No
DEU,Germany,EURO,2014,Measles-containing vaccine - 2nd dose (booster),Yes
DEU,Germany,EURO,2015,Measles-containing vaccine - 2nd dose (booster),Yes
DEU,Germany,EURO,2016,Measles-containing vaccine - 2nd dose (booster),Yes
DEU,Germany,EURO,2017,Measles-containing vaccine - 2nd dose (booster),Yes
DEU,Germany,EURO,2018,Measles-containing vaccine - 2nd dose (booster),Yes
DEU,Germany,EURO,2019,Measles-containing vaccine - 2nd dose (booster),Yes
DEU,Germany,EURO,2020,Measles-containing vaccine - 2nd dose (booster),Yes
DEU,Germany,EURO,2021,Measles-containing vaccine - 2nd dose (booster),Yes
DEU,Germany,EURO,2022,Measles-containing vaccine - 2nd dose (booster),Yes
DEU,Germany,EURO,2023,Measles-containing vaccine - 2nd dose (booster),Yes
DEU,Germany,EURO,2010,Polio - 3rd dose,Yes
DEU,Germany,EURO,2011,Polio - 3rd dose,Yes
DEU,Germany,EURO,2012,Polio - 3rd dose,Yes
DEU,Germany,EURO,2013,Polio - 3rd dose,Yes
DEU,Germany,EURO,2014,Polio - 3rd dose,Yes
DEU,Germany,EURO,2015,Polio - 3rd dose,Yes
DEU,Germany,EURO,2016,Polio - 3rd dose,Yes
DEU,Germany,EURO,2017,Polio - 3rd dose,Yes
DEU,Germany,EURO,2018,Polio - 3rd dose,Yes
DEU,Germany,EURO,2019,Polio - 3rd dose,Yes
DEU,Germany,EURO,2020,Polio - 3rd dose,Yes
DEU,Germany,EURO,2021,Polio - 3rd dose,Yes
DEU,Germany,EURO,2022,Polio - 3rd dose,Yes
DEU,Germany,EURO,2023,Polio - 3rd dose,Yes
DEU,Germany,EURO,2010,Hepatitis B - 3rd dose,No
DEU,Germany,EURO,2011,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2012,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2013,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2014,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2015,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2016,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2017,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2018,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2019,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2020,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2021,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2022,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2023,Hepatitis B - 3rd dose,Yes
DEU,Germany,EURO,2010,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2011,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2012,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2013,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2014,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2015,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2016,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2017,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2018,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2019,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2020,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2021,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2022,Pneumococcal conjugate vaccine - 3rd dose,Yes
DEU,Germany,EURO,2023,Pneumococcal conjugate vaccine - 3rd dose,Yes
CHN,China,WPRO,2010,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2011,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2012,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2013,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2014,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2015,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2016,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2017,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2018,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2019,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2020,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2021,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2022,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2023,Bacille Calmette-Guerin (Tuberculosis),Yes
CHN,China,WPRO,2010,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
CHN,China,WPRO,2011,Diphtheria/Tetanus/Pertussis - 1st dose,Yes
